trade_date,Open,Close,High,Low,Volume,CPI,PPI,PMI,Close_Trend,Close_Seasonal,Close_Residual,Close_Volatility,CPI_Trend,CPI_Seasonal,CPI_Residual,PPI_Trend,PPI_Seasonal,PPI_Residual,PMI_Trend,PMI_Seasonal,PMI_Residual,CPI_Volatility,PPI_Volatility,PMI_Volatility,Log_Return,Daily_PCT_Change,Volume_Change,Volume_Zscore,Volume_Anomaly_Zscore,Volume_outlier,Volume_corrected,Mean,EMA,Volatility,Mean_non_overlap,Volatility_non_overlap,Long_Mean,Long_Volatility,CPI_YoY,CPI_MoM,CPI_Cycle,CPI_12M_Mean,CPI_12M_Vol,PPI_YoY,PPI_MoM,PPI_Cycle,PPI_12M_Mean,PPI_12M_Vol,PMI_YoY,PMI_MoM,PMI_Cycle,PMI_12M_Mean,PMI_12M_Vol,lag_CPI,lag_PPI,lag_PMI,Lag_5,Lag_10,Lag_22,Return,Volatility_Spread,Vol_PMI_Corr,Trend_Inflation_Spread,High_Inflation,Economic_Expansion,Real_Price,Price_Volume_Divergence,PMI_Price_Corr,Stagflation_Risk
2015-01-29,978.400,980.51,985.690,977.180,46706800.0,100.30,96.70,50.1,0.0,0.9902477296040268,0.0,23.9706778937144,100.35978453472306,0.9999440935757566,0.0,96.4085617587623,0.9942373677120724,0.0,50.100150662025605,1.001217490241488,0.0,0.0,0.0,0.0,-0.013493321410475417,-1.3402694625841538,-0.08333742206067929,0.6183337473451195,0,False,46706800.0,1004.6325,1000.2382727861277,23.9706778937144,1004.6325,23.9706778937144,0.0,0.0,0.0,0,-0.05978453472306455,100.3,0.0,0,0,0.29143824123769946,96.7,0.0,0.0,0.0,-0.00015066202560376496,50.1,0.0,0,0,0.0,1006.62,1019.83,0.0,-1.3402694625841538,23.9706778937144,0.0,0.0,0,0,980.51,-0.34242380876677103,0.0,0
2015-01-30,985.660,966.0,988.210,966.000,44522100.0,100.30,96.70,50.1,0.0,0.9914750773154968,0.0,25.474945973807642,100.3710784486374,0.9999425927022041,0.0,96.37277145370527,0.994218960951841,0.0,50.10013970459666,1.0012139264439441,0.0,0.0,0.0,0.0,-0.014909010249998148,-1.4798421229768155,-0.04677477369462257,0.5057871059132393,0,False,44522100.0,1002.9325000000001,996.9774849017346,25.474945973807642,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.07107844863740809,100.3,0.0,0,0,0.32722854629473375,96.7,0.0,0.0,0.0,-0.00013970459665557655,50.1,0.0,0,0,0.0,1010.25,1025.11,0.0,-1.4798421229768155,25.474945973807642,0.0,0.0,0,0,966.0,-0.3743914061364031,0.0,0
2015-02-02,944.260,942.96,958.360,942.960,44416500.0,100.30,96.70,50.1,0.0,0.989854628221335,0.0,27.504649917882244,100.38299087974376,0.9999410935202174,0.0,96.33588926652,0.9942006849379509,0.0,50.10012637066204,1.0012099730904154,0.0,0.0,0.0,0.0,-0.02413997029420392,-2.385093167701857,-0.0023718557749971003,0.5003470338963918,0,False,44416500.0,998.2625,991.8329625301408,27.504649917882244,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.08299087974376107,100.3,0.0,0,0,0.364110733480004,96.7,0.0,0.0,0.0,-0.00012637066203780023,50.1,0.0,0,0,0.0,1020.18,944.84,0.0,-2.385093167701857,27.504649917882244,0.0,0.0,0,0,0.0,-0.30249476420014676,0.0,0
2015-02-03,952.300,968.43,968.430,945.140,44998000.0,100.30,96.70,50.1,0.0,0.9880534766199756,0.0,26.827603243477977,100.3955433190606,0.9999395960298755,0.0,96.29795420792681,0.9941825396309536,0.0,50.10011042020104,1.0012062902640622,0.0,0.0,0.0,0.0,0.026652339600076628,2.7010689742936966,0.013091981583420509,0.5303034910724976,0,False,44998000.0,994.923,989.6041089558416,26.827603243477977,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.09554331906059588,100.3,0.0,0,0,0.4020457920731957,96.7,0.0,0.0,0.0,-0.00011042020103957384,50.1,0.0,100.30,96.70,50.1,1008.66,956.73,1000.0,2.7010689742936966,26.827603243477977,0.0,0.0,0,0,0.0,-0.4185094488519011,0.0,0
2015-02-04,971.720,957.14,979.100,957.130,46120600.0,100.30,96.70,50.1,0.0,0.9915967367486757,0.0,26.175008344642443,100.4087514943508,0.999938100231255,0.0,96.25903057411364,0.9941645249915809,0.0,50.10009160441722,1.0012026245361365,0.0,0.0,0.0,0.0,-0.011726532273728807,-1.1658044463719541,0.024947775456686916,0.5881351657515972,0,False,46120600.0,990.9325000000001,986.5122890552852,26.175008344642443,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.10875149435079834,100.3,0.0,0,0,0.44096942588636523,96.7,0.0,0.0,0.0,-9.160441722144697e-05,50.1,0.0,100.30,96.70,50.1,993.83,1001.19,1036.36,-1.1658044463719541,26.175008344642443,0.0,0.0,0,0,0.0,-0.1317599022371312,0.0,0
2015-02-05,980.050,945.16,980.050,945.160,54733200.0,100.30,96.70,50.1,0.0,0.9902399117484116,0.0,27.321421921076322,100.42262449842461,0.9999366116681375,0.0,96.2192105811151,0.9941463483252905,0.0,50.10006966684607,0.9995756551135706,0.0,0.0,0.0,0.0,-0.012595445913294676,-1.2516455273000826,0.18674084899155696,1.0318204332923173,0,False,54733200.0,987.347,982.5739758119248,27.321421921076322,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.12262449842461365,100.3,0.0,0,0,0.48078941888489624,96.7,0.0,0.0,0.0,-6.966684606624085e-05,50.1,0.0,100.30,96.70,50.1,980.51,1006.62,1035.22,-1.2516455273000826,27.321421921076322,0.0,0.0,0,0,0.0,-0.2078991641957314,0.0,0
2015-02-06,942.410,932.51,946.950,925.570,45375700.0,100.30,96.70,50.1,0.0,0.9917353083608175,0.0,29.427578342521823,100.43716387190516,0.9999333142966288,0.0,96.17861706784264,0.9941284655006211,0.0,50.10004434466167,0.9995718849632891,0.0,0.0,0.0,0.0,-0.013474350010306954,-1.3383977316009932,-0.17096570271791156,0.5497610213827558,0,False,45375700.0,983.5474999999999,977.8059781155509,29.427578342521823,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.13716387190515889,100.3,0.0,0,0,0.5213829321573655,96.7,0.0,0.0,0.0,-4.434466166713946e-05,50.1,0.0,100.30,96.70,50.1,966.0,1010.25,1036.95,-1.3383977316009932,29.427578342521823,0.0,0.0,0,0,0.0,-0.053841237907934936,0.0,0
2015-02-09,935.960,944.98,951.560,933.910,38649400.0,100.30,96.70,50.1,0.0,0.9905498771887741,0.0,30.3720020439531,100.45236263982545,1.0010952380176317,0.0,96.13740626136175,0.9906043255089892,0.0,50.10001537020014,0.9995681318828592,0.0,0.0,0.0,0.0,0.013283887927557386,1.33725107505549,-0.14823572969673193,0.20325007055964245,0,False,38649400.0,980.8064999999999,974.6796944854984,30.3720020439531,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.15236263982545495,100.3,0.0,0,0,0.562593738638256,96.7,0.0,0.0,0.0,-1.5370200138420387e-05,50.1,0.0,100.30,96.70,50.1,942.96,1020.18,1016.87,1.33725107505549,30.3720020439531,0.0,0.0,0,0,0.0,-0.1276991972236522,0.0,0
2015-02-10,944.220,959.76,959.760,944.220,33189300.0,100.30,95.70,50.1,0.0,0.9906982462914196,0.0,30.37667582988107,100.46820430194957,1.0020912317356496,0.0,96.09577059588607,0.9937821804005993,0.0,50.09998247271811,0.9995643958706457,0.0,0.0,0.0,0.0,0.01551948995805493,1.5640542656987444,-0.14127256826755397,-0.07803153189479484,0,False,33189300.0,978.8085000000001,973.2587712011652,30.37667582988107,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.16820430194957225,100.3,0.0,0,-1.034126163391933815925542920,-0.3957705958860629,96.66428571428571,0.18898223650461302,0.0,0.0,1.7527281890750146e-05,50.1,0.0,100.30,96.70,50.1,968.43,1008.66,1008.5,1.5640542656987444,30.37667582988107,0.0,0.0,0,0,0.0,-0.2713798536642553,0.0,0
2015-02-11,962.130,970.42,972.660,962.130,34567400.0,100.30,95.70,50.1,0.0,0.991092564234864,0.0,30.279166100420245,100.48466177730275,1.00291883965969,0.0,96.05394157463881,0.9932632315638782,0.0,50.09994538040484,0.9995606769250156,0.0,0.0,0.0,0.0,0.011045714268491585,1.1106943402517278,0.04152241836977577,-0.007037561758266199,0,False,34567400.0,977.7554999999999,972.9884120391495,30.279166100420245,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.18466177730275035,100.3,0.0,0,0,-0.35394157463881015,96.63103448275862,0.25788071477756286,0.0,0.0,5.461959516139814e-05,50.1,0.0,100.30,96.70,50.1,957.14,993.83,999.8,1.1106943402517278,30.279166100420245,0.0,0.0,0,0,0.0,-0.23662510838987116,0.0,0
2015-02-12,970.750,971.64,975.140,959.450,36251700.0,100.30,95.70,50.1,0.0,0.9919988919618428,0.0,28.627142144622425,100.50169630405586,1.0029155842440838,0.0,96.0121232167741,0.9932438948198801,0.0,50.09990382266675,0.9995569750443382,0.0,0.0,0.30512857662936343,0.0,0.0012563980108590723,0.12571876094886747,0.04872509937108371,0.07973055659378023,0,False,36251700.0,975.3460000000001,972.8599918449447,28.627142144622425,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.20169630405585792,100.3,0.0,0,0,-0.31212321677409705,96.6,0.30512857662936343,0.0,0.0,9.617733325484323e-05,50.1,0.0,100.30,96.70,50.1,945.16,980.51,999.72,0.12571876094886747,28.627142144622425,0.0,0.0,0,0,0.0,-0.3096488356879675,0.0,0
2015-02-13,975.390,980.67,990.540,975.390,48616700.0,100.30,95.70,50.1,0.0,0.9940980496510099,0.0,26.181447509337737,100.51925629664515,1.0034123415837966,0.0,95.97049496216997,0.9943640625298015,0.0,50.099857532703325,0.9995532902269851,0.0,0.0,0.3457459036417585,0.0,0.00925064604973948,0.9293565518093017,0.34108745245050587,0.7167238377331581,0,False,48616700.0,973.124,973.6038021454261,26.181447509337737,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.2192562966451561,100.3,0.0,0,0,-0.2704949621699626,96.57096774193549,0.34077710054823696,0.0,0.0,0.00014246729667632962,50.1,0.0,100.30,96.70,50.1,932.51,966.0,991.48,0.9293565518093017,26.181447509337737,0.0,0.0,0,0,0.0,-0.019780336597324366,0.0,0
2015-02-16,983.200,991.67,992.440,982.290,45178500.0,100.30,95.70,50.1,0.0,0.9918174242896035,0.0,25.606550040956254,100.53727616281904,1.0039083204530173,0.0,95.92921457548108,0.9933911424340366,0.0,50.09980625039302,0.9995496224713312,0.0,0.0,0.3790490217894496,0.0,0.011154379114746168,1.121682115288536,-0.07072055487106288,0.5396020990179613,0,False,45178500.0,975.4654999999999,975.3243924172903,25.606550040956254,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.23727616281904318,100.3,0.0,0,0,-0.22921457548108037,96.54375,0.3689020326284709,0.0,0.0,0.00019374960697859933,50.1,0.0,100.30,96.70,50.1,944.98,942.96,1019.83,1.121682115288536,25.606550040956254,0.0,0.0,0,0,0.0,-0.11952301803349519,0.0,0
2015-02-17,994.990,996.91,1001.870,994.990,40942500.0,100.30,95.70,50.1,0.0,0.9938913254716685,0.0,25.635438767250896,100.55567508419409,1.0039050453922505,0.0,95.8884210369897,0.9933717694528509,0.0,50.09974972550785,0.9995459717757522,0.0,0.0,0.40683810217248323,0.0,0.005270104424237023,0.5284015852047519,-0.09376141306152264,0.3213810283421501,0,False,40942500.0,977.4745,977.3801645680245,25.635438767250896,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.25567508419409535,100.3,0.0,0,0,-0.1884210369896948,96.51818181818182,0.3916747259003166,0.0,0.0,0.0002502744921528688,50.1,0.0,100.30,96.70,50.1,959.76,968.43,1025.11,0.5284015852047519,25.635438767250896,0.0,0.0,0,0,0.0,-0.19489781540711082,0.0,0
2015-02-25,998.470,982.3,998.470,978.880,38560200.0,100.30,95.70,50.1,0.0,0.9873837852923343,0.0,25.057153196558183,100.5743557648757,1.0039017715452507,0.0,95.84823740929923,0.9933525789017617,0.0,50.09968772127464,0.9995423381386273,0.0,0.0,0.4301830671520721,0.0,-0.014763734393922145,-1.4655284830125126,-0.05818648104048363,0.19865485821207815,0,False,38560200.0,976.5300000000001,977.8487203234507,25.057153196558183,974.2524999999999,22.689137181757978,0.0,0.0,0.0,0,-0.27435576487570756,100.3,0.0,-1.034126163391933815925542920,0,-0.14823740929922735,96.49411764705883,0.41042563012190014,0.0,0.0,0.0003122787253602155,50.1,0.0,100.30,96.70,50.1,970.42,957.14,944.84,-1.4655284830125126,25.057153196558183,0.0,0.0,0,0,982.3,-0.10326555289347783,0.0,0
